COUNT_time,drivinstage,turn,omega,hsv.val,distance,gyro_deg
16304,100,0,0,20,255,0
16308,100,0,0,20,255,0
16312,100,0,0,20,255,0
16316,100,0,0,20,255,0
16320,100,5,0,19,255,0
16324,100,3,0,19,255,0
16328,100,3,0,19,255,0
16332,100,3,0,19,255,0
16336,100,3,0,19,255,0
16340,100,-1,0,20,255,0
16344,100,0,0,20,255,0
16348,100,0,0,20,255,0
16352,100,0,0,20,255,0
16356,100,0,0,20,255,0
16360,100,0,0,20,255,0
16364,100,0,0,20,255,0
16368,100,0,0,20,255,0
16372,100,0,0,20,255,0
16376,100,0,0,20,255,0
16380,100,0,0,20,255,0
16384,100,0,0,20,255,0
16388,100,0,0,20,255,0
16392,100,0,0,20,255,0
16396,100,0,0,20,255,0
16400,100,0,0,20,255,0
16404,100,0,0,20,255,0
16408,100,0,0,20,255,0
16412,100,0,0,20,255,0
16416,100,0,0,20,255,0
16420,100,0,0,20,255,0
16424,100,0,0,20,255,0
16428,100,0,0,20,255,0
16432,100,0,0,20,255,0
16436,100,0,0,20,255,0
16440,100,0,0,20,255,0
16444,100,0,0,20,255,0
16448,100,0,0,20,255,0
16452,100,0,0,20,255,0
16456,100,0,0,20,255,0
16460,100,0,0,20,255,0
16464,100,0,0,20,255,0
16468,100,0,0,20,255,0
16472,100,0,0,20,255,0
16476,100,0,0,20,255,0
16480,100,0,0,20,255,0
16484,100,0,0,20,255,0
16488,100,0,0,20,255,0
16492,100,0,0,20,255,0
16496,100,0,0,20,255,0
16500,100,0,0,20,255,0
16504,100,0,0,20,255,0
16508,100,0,0,20,255,0
16512,100,0,0,20,255,0
16516,100,0,0,20,255,0
16520,100,0,0,20,255,0
16524,100,0,0,20,255,0
16528,100,0,0,20,255,0
16532,100,0,0,20,255,0
16536,100,0,0,20,255,0
16540,100,0,0,20,255,0
16544,100,0,0,20,255,0
16548,100,0,0,20,255,0
16552,100,0,0,20,255,0
16556,100,0,0,20,255,0
16560,100,0,0,20,255,0
16564,100,0,0,20,255,0
16568,100,0,0,20,255,0
16572,100,0,0,20,255,0
16576,100,0,0,20,255,0
16580,100,0,0,20,255,0
16584,100,0,0,20,255,0
16588,100,0,0,20,255,0
16592,100,0,0,20,255,0
16596,100,0,0,20,255,0
16600,100,0,0,20,255,0
16604,100,0,0,20,255,0
16608,100,0,0,20,255,0
16612,100,0,0,20,255,0
16616,100,0,0,20,255,0
16620,100,0,0,20,255,0
16624,100,0,0,20,255,0
16628,100,0,0,20,255,0
16632,100,0,0,20,255,0
16636,100,0,0,20,255,0
16640,100,0,0,20,255,0
16644,100,0,0,20,255,0
16648,100,0,0,20,255,0
16652,100,0,0,20,255,0
16656,100,0,0,20,255,0
16660,100,0,0,20,255,0
16664,100,0,0,20,255,0
16668,100,0,0,20,255,0
16672,100,-5,0,21,255,0
16676,100,-3,0,21,255,0
16680,100,-3,0,21,140,0
16684,100,-3,0,21,140,0
16688,100,-3,0,21,140,0
16692,100,-3,0,21,140,0
16696,100,-3,0,21,140,0
16700,100,-3,0,21,140,0
16704,100,-3,0,21,140,0
16708,100,1,0,20,140,0
16712,100,0,0,20,140,0
16716,100,0,0,20,140,0
16720,100,0,0,20,140,0
16724,100,0,0,20,140,0
16728,100,0,0,20,140,0
16732,100,0,0,20,140,0
16736,100,0,0,20,140,0
16740,100,0,0,20,140,0
16744,100,0,0,20,140,0
16748,100,0,0,20,140,0
16752,100,0,0,20,140,0
16756,100,0,0,20,140,0
16760,100,0,0,20,140,0
16764,100,0,0,20,140,0
16768,100,0,0,20,140,0
16772,100,0,0,20,140,0
16776,100,0,0,20,140,0
16780,100,0,0,20,140,0
16784,100,0,0,20,140,0
16788,100,0,0,20,140,0
16792,100,0,0,20,140,0
16796,100,0,0,20,140,0
16800,100,0,0,20,140,0
16804,100,0,0,20,140,0
16808,100,0,0,20,140,0
16812,100,0,0,20,140,0
16816,100,0,0,20,140,0
16820,100,0,0,20,140,0
16824,100,0,0,20,140,0
16828,100,0,0,20,140,0
16832,100,0,0,20,140,0
16836,100,0,0,20,140,0
16840,100,0,0,20,140,0
16844,100,0,0,20,140,0
16848,100,0,0,20,140,0
16852,100,0,0,20,140,0
16856,100,0,0,20,140,0
16860,100,0,0,20,140,0
16864,100,0,0,20,140,0
16868,100,0,0,20,140,0
16872,100,0,0,20,140,0
16876,100,0,0,20,140,0
16880,100,0,0,20,140,0
16884,100,0,0,20,140,0
16888,100,0,0,20,140,0
16892,100,0,0,20,140,0
16896,100,0,0,20,140,0
16900,100,0,0,20,140,0
16904,100,0,0,20,140,0
16908,100,0,0,20,140,0
16912,100,0,0,20,140,0
16916,100,0,0,20,140,0
16920,100,0,0,20,140,0
16924,100,0,0,20,140,0
16928,100,0,0,20,140,0
16932,100,0,0,20,140,0
16936,100,0,0,20,140,0
16940,100,0,0,20,140,0
16944,100,0,0,20,140,0
16948,100,0,0,20,140,0
16952,100,5,0,19,140,0
16956,100,3,0,19,140,0
16960,100,3,0,19,140,0
16964,100,3,0,19,140,0
16968,100,3,0,19,140,0
16972,100,3,0,19,140,0
16976,100,3,0,19,140,0
16980,100,-1,0,20,140,0
16984,100,0,0,20,140,0
16988,100,0,0,20,140,0
16992,100,0,0,20,140,0
16996,100,0,0,20,140,0
17000,100,0,0,20,140,0
17004,100,0,0,20,140,0
17008,100,0,0,20,140,0
17012,100,0,0,20,140,0
17016,100,0,0,20,140,0
17020,100,0,0,20,140,0
17024,100,0,0,20,140,0
17028,100,5,0,19,140,0
17032,100,3,0,19,140,0
17036,100,3,0,19,140,0
17040,100,3,0,19,140,0
17044,100,3,0,19,140,0
17048,100,3,0,19,140,0
17052,100,3,0,19,140,0
17056,100,3,0,19,140,0
17060,100,-1,0,20,140,0
17064,100,0,0,20,140,0
17068,100,0,0,20,140,0
17072,100,0,0,20,140,0
17076,100,0,0,20,140,0
17080,100,0,0,20,140,0
17084,100,0,0,20,140,0
17088,100,0,0,20,140,0
17092,100,0,0,20,140,0
17096,100,0,0,20,140,0
17100,100,0,0,20,140,0
17104,100,0,0,20,140,0
17108,100,0,0,20,140,0
17112,100,0,0,20,140,0
17116,100,0,0,20,140,0
17120,100,0,0,20,140,0
17124,100,0,0,20,140,0
17128,100,0,0,20,140,0
17132,100,0,0,20,140,0
17136,100,0,0,20,140,0
17140,100,0,0,20,140,0
17144,100,0,0,20,140,0
17148,100,0,0,20,140,0
17152,100,0,0,20,140,0
17156,100,0,0,20,140,0
17160,100,0,0,20,140,0
17164,100,0,0,20,140,0
17168,100,0,0,20,140,0
17172,100,0,0,20,140,0
17176,100,0,0,20,140,0
17180,100,0,0,20,140,0
17184,100,0,0,20,140,0
17188,100,0,0,20,140,0
17192,100,0,0,20,140,0
17196,100,0,0,20,140,0
17200,100,-5,0,21,124,0
17204,100,-3,0,21,124,0
17208,100,-3,0,21,124,0
17212,100,-3,0,21,124,0
17216,100,-3,0,21,124,0
17220,100,-3,0,21,124,0
17224,100,-3,0,21,124,0
17228,100,1,0,20,124,0
17232,100,0,0,20,124,0
17236,100,0,0,20,124,0
17240,100,0,0,20,124,0
17244,100,0,0,20,124,0
17248,100,0,0,20,124,0
17252,100,0,0,20,124,0
17256,100,0,0,20,124,0
17260,100,0,0,20,124,0
17264,100,0,0,20,124,0
17268,100,0,0,20,124,0
17272,100,-5,0,21,124,0
17276,100,-3,0,21,124,0
17280,100,-3,0,21,124,0
17284,100,-3,0,21,124,0
17288,100,-3,0,21,124,0
17292,100,-3,0,21,124,0
17296,100,-3,0,21,124,0
17300,100,-3,0,21,124,0
17304,100,-3,0,21,124,0
17308,100,1,0,20,124,0
17312,100,0,0,20,124,0
17316,100,0,0,20,124,0
17320,100,0,0,20,124,0
17324,100,0,0,20,124,0
17328,100,0,0,20,124,0
17332,100,5,0,19,124,0
17336,100,3,0,19,124,0
17340,100,3,-1,19,124,0
17344,100,3,-1,19,124,0
17348,100,3,0,19,124,0
17352,100,3,0,19,124,0
17356,100,3,0,19,124,0
17360,100,14,0,17,124,0
17364,0,11,0,17,124,0
17368,0,11,0,17,124,0
17372,0,11,0,17,124,0
17376,0,11,0,17,124,0
17380,0,21,0,15,124,0
17384,0,18,0,15,124,0
17388,0,23,0,14,124,0
17392,0,22,0,14,124,0
17396,0,22,0,14,124,0
17400,0,32,0,12,124,0
17404,0,29,0,12,124,0
17408,0,35,0,11,124,0
17412,0,33,0,11,124,0
17416,0,33,0,11,124,0
17420,0,38,0,10,124,0
17424,0,37,0,10,124,0
17428,0,48,1,8,124,0
17432,0,44,1,8,124,0
17436,0,44,1,8,124,0
17440,0,44,1,8,124,0
17444,0,44,1,8,124,0
17448,0,55,2,6,124,0
17452,0,52,2,6,124,0
17456,0,52,2,6,124,0
17460,0,57,2,5,124,0
17464,0,56,2,5,124,0
17468,0,61,3,4,124,0
17472,0,59,3,4,124,0
17476,0,60,3,4,124,0
17480,0,65,3,3,124,0
17484,0,63,3,3,124,0
17488,0,63,3,3,124,0
17492,0,63,4,3,124,0
17496,0,63,4,3,124,0
17500,0,63,5,3,124,0
17504,0,63,5,3,124,0
17508,0,63,6,3,124,0
17512,0,63,6,3,124,0
17516,0,63,6,3,124,0
17520,0,63,7,3,124,0
17524,0,64,7,3,124,0
17528,0,64,7,3,124,0
17532,0,64,7,3,124,0
17536,0,64,7,3,124,0
17540,0,64,8,3,124,0
17544,0,64,8,3,124,0
17548,0,64,9,3,124,0
17552,0,64,9,3,124,0
17556,0,64,9,3,124,0
17560,0,64,10,3,124,0
17564,0,64,10,3,124,0
17568,0,64,11,3,124,0
17572,0,64,11,3,124,0
17576,0,64,11,3,124,0
17580,0,64,12,3,124,0
17584,0,64,12,3,124,0
17588,0,64,13,3,124,0
17592,0,64,13,3,124,0
17596,0,64,13,3,124,0
17600,0,64,14,3,124,0
17604,0,64,14,3,124,0
17608,0,64,15,3,124,0
17612,0,64,15,3,124,0
17616,0,64,15,3,124,0
17620,0,64,15,3,124,0
17624,0,64,15,3,124,0
17628,0,64,15,3,124,0
17632,0,64,16,3,124,0
17636,0,64,16,3,124,0
17640,0,64,17,3,124,0
17644,0,64,17,3,124,0
17648,0,64,18,3,124,0
17652,0,64,18,3,124,0
17656,0,64,18,3,124,0
17660,0,64,19,3,124,0
17664,0,64,19,3,124,0
17668,0,64,20,3,124,0
17672,0,64,20,3,124,0
17676,0,64,20,3,124,0
17680,0,64,21,3,116,0
17684,0,64,21,3,116,0
17688,0,64,22,3,116,0
17692,0,64,22,3,116,0
17696,0,64,22,3,116,0
17700,0,64,22,3,116,0
17704,0,64,22,3,116,0
17708,0,64,23,3,116,0
17712,0,64,23,3,116,0
17716,0,64,23,3,116,0
17720,0,64,24,3,116,0
17724,0,64,24,3,116,0
17728,0,64,25,3,116,0
17732,0,64,25,3,116,0
17736,0,64,25,3,116,0
17740,0,64,26,3,116,0
17744,0,64,26,3,116,0
17748,0,64,27,3,116,0
17752,0,64,27,3,116,0
17756,0,64,27,3,116,0
17760,0,64,27,3,116,0
17764,0,64,27,3,116,0
17768,0,64,27,3,116,0
17772,0,64,29,3,116,0
17776,0,64,29,3,116,0
17780,0,64,29,3,116,0
17784,0,64,29,3,116,0
17788,0,64,29,3,116,0
17792,0,64,30,3,116,0
17796,0,64,30,3,116,0
17800,0,64,31,3,116,0
17804,0,64,31,3,116,0
17808,0,64,32,3,116,0
17812,0,64,32,3,116,0
17816,0,64,32,3,116,0
17820,0,64,33,3,116,0
17824,0,64,33,3,116,0
17828,0,64,33,3,116,0
17832,0,58,34,4,116,0
17836,0,60,34,4,116,0
17840,0,60,35,4,116,0
17844,0,60,35,4,116,0
17848,0,60,35,4,116,0
17852,0,60,35,4,116,0
17856,0,60,35,4,116,0
17860,0,55,36,5,116,0
17864,0,56,36,5,116,0
17868,0,51,37,6,116,0
17872,0,52,37,6,116,0
17876,0,52,37,6,116,0
17880,0,47,38,7,116,0
17884,0,49,38,7,116,0
17888,0,49,39,7,116,0
17892,0,49,39,7,116,0
17896,0,49,39,7,116,0
17900,0,43,39,8,116,0
17904,0,45,39,8,116,0
17908,0,45,40,8,116,0
17912,0,45,40,8,116,0
17916,0,45,40,8,116,0
17920,0,45,41,8,116,0
17924,0,45,41,8,116,0
17928,0,40,41,9,116,0
17932,0,41,41,9,116,0
17936,0,41,41,9,116,0
17940,0,41,42,9,116,0
17944,0,41,42,9,116,0
17948,0,41,43,9,116,0
17952,0,41,43,9,116,0
17956,0,41,43,9,116,0
17960,0,41,43,9,116,0
17964,0,41,43,9,116,0
17968,0,41,44,9,116,0
17972,0,41,44,9,116,0
17976,0,41,44,9,116,0
17980,0,36,45,10,116,0
17984,0,37,45,10,116,0
17988,0,37,45,10,116,0
17992,0,37,45,10,116,0
17996,0,37,45,10,116,0
18000,0,37,46,10,116,0
18004,0,37,46,10,116,0
18008,0,37,46,10,116,0
18012,0,37,46,10,116,0
18016,0,37,46,10,116,0
18020,0,37,47,10,116,0
18024,0,37,47,10,116,0
18028,0,37,47,10,116,0
18032,0,37,47,10,116,0
18036,0,37,47,10,116,0
18040,0,32,48,11,116,0
18044,0,34,48,11,116,0
18048,0,33,48,11,116,0
18052,0,33,48,11,116,0
18056,0,33,48,11,116,0
18060,0,33,49,11,116,0
18064,0,33,49,11,116,0
18068,0,33,49,11,116,0
18072,0,33,49,11,116,0
18076,0,33,49,11,116,0
18080,0,33,50,11,116,0
18084,0,33,50,11,116,0
18088,0,39,50,10,116,0
18092,0,37,50,10,116,0
18096,0,37,50,10,116,0
18100,0,37,51,10,116,0
18104,0,37,51,10,116,0
18108,0,42,51,9,116,0
18112,0,41,51,9,116,0
18116,0,41,51,9,116,0
18120,0,41,52,9,116,0
18124,0,41,52,9,116,0
18128,0,41,52,9,116,0
18132,0,41,52,9,116,0
18136,0,41,52,9,116,0
18140,0,46,53,8,116,0
18144,0,45,53,8,116,0
18148,0,45,53,8,116,0
18152,0,45,53,8,116,0
18156,0,45,53,8,116,0
18160,0,45,54,8,116,0
18164,0,45,54,8,116,0
18168,0,45,54,8,116,0
18172,0,45,54,8,116,0
18176,0,45,54,8,116,0
18180,0,50,55,7,116,0
18184,0,48,55,7,116,0
18188,0,48,56,7,116,0
18192,0,48,56,7,116,0
18196,0,48,56,7,116,0
18200,0,48,56,7,101,0
18204,0,48,56,7,101,0
18208,0,54,57,6,101,0
18212,0,52,57,6,101,0
18216,0,52,57,6,101,0
18220,0,52,58,6,101,0
18224,0,52,58,6,101,0
18228,0,52,58,6,101,0
18232,0,52,58,6,101,0
18236,0,52,58,6,101,0
18240,0,58,59,5,101,0
18244,0,56,59,5,101,0
18248,0,56,60,5,101,0
18252,0,56,60,5,101,0
18256,0,56,60,5,101,0
18260,0,56,61,5,101,0
18264,0,56,61,5,101,0
18268,0,56,61,5,101,0
18272,0,56,61,5,101,0
18276,0,56,61,5,101,0
18280,0,56,62,5,101,0
18284,0,56,62,5,101,0
18288,0,56,62,5,101,0
18292,0,56,63,5,101,0
18296,0,56,63,5,101,0
18300,0,56,63,5,101,0
18304,0,56,63,5,101,0
18308,0,56,64,5,101,0
18312,0,56,64,5,101,0
18316,0,56,64,5,101,0
18320,0,56,65,5,101,0
18324,0,56,65,5,101,0
18328,0,56,66,5,101,0
18332,0,56,66,5,101,0
18336,0,56,66,5,101,0
18340,0,56,67,5,101,0
18344,0,56,67,5,101,0
18348,0,56,67,5,101,0
18352,0,56,67,5,101,0
18356,0,56,67,5,101,0
18360,0,56,68,5,101,0
18364,0,56,68,5,101,0
18368,0,61,69,4,101,0
18372,0,60,69,4,101,0
18376,0,60,69,4,101,0
18380,0,60,70,4,101,0
18384,0,60,70,4,101,0
18388,0,60,71,4,101,0
18392,0,60,71,4,101,0
18396,0,60,71,4,101,0
18400,0,60,71,4,101,0
18404,0,60,71,4,101,0
18408,0,60,72,4,101,0
18412,0,60,72,4,101,0
18416,0,60,72,4,101,0
18420,0,60,73,4,101,0
18424,0,60,73,4,101,0
18428,0,60,74,4,101,0
18432,0,60,74,4,101,0
18436,0,60,74,4,101,0
18440,0,60,74,4,101,0
18444,0,60,74,4,101,0
18448,0,60,75,4,101,0
18452,0,60,75,4,101,0
18456,0,60,75,4,101,0
18460,0,60,76,4,101,0
18464,0,60,76,4,101,0
18468,0,60,77,4,101,0
18472,0,60,77,4,101,0
18476,0,60,77,4,101,0
18480,0,60,78,4,101,0
18484,0,60,78,4,101,0
18488,0,60,79,4,101,0
18492,0,60,79,4,101,0
18496,0,60,79,4,101,0
18500,0,60,79,4,101,0
18504,0,60,79,4,101,0
18508,0,60,80,4,101,0
18512,0,60,80,4,101,0
18516,0,60,80,4,101,0
18520,0,54,81,5,101,0
18524,0,56,81,5,101,0
18528,0,56,82,5,101,0
18532,0,56,82,5,101,0
18536,0,56,82,5,101,0
18540,0,56,82,5,101,0
18544,0,56,82,5,101,0
18548,0,56,84,5,101,0
18552,0,56,84,5,101,0
18556,0,56,84,5,101,0
18560,0,51,84,6,101,0
18564,0,52,84,6,101,0
18568,0,47,85,7,101,0
18572,0,49,85,7,101,0
18576,0,49,85,7,101,0
18580,0,49,86,7,101,0
18584,0,49,86,7,101,0
18588,0,43,86,8,101,0
18592,0,45,86,8,101,0
18596,0,45,86,8,101,0
18600,0,40,87,9,101,0
18604,0,41,87,9,101,0
18608,0,36,88,10,101,0
18612,0,37,88,10,101,0
18616,0,37,88,10,101,0
18620,0,32,88,11,101,0
18624,0,34,88,11,101,0
18628,0,28,89,12,101,0
18632,0,30,89,12,101,0
18636,0,30,89,12,101,0
18640,0,30,89,12,101,0
18644,0,30,89,12,101,0
18648,0,25,90,13,101,0
18652,0,26,90,13,101,0
18656,0,26,90,13,101,0
18660,0,21,90,14,101,0
18664,0,22,90,14,101,0
18668,0,22,91,14,101,0
18672,0,22,91,14,101,0
18676,0,22,91,14,101,0
18680,0,12,92,16,98,0
18684,0,15,92,16,98,0
18688,0,9,92,17,98,0
18692,0,11,92,17,98,0
18696,0,11,92,17,98,0
18700,0,0,92,19,98,0
18704,100,4,92,19,98,0
18708,100,-1,92,20,98,0
18712,100,0,92,20,98,0
18716,100,0,92,20,98,0
18720,100,-5,0,21,98,0
18724,100,-3,0,21,98,0
18728,100,-3,0,21,98,-1
18732,100,-3,0,21,98,-1
18736,100,-3,0,21,98,-1
18740,100,-3,0,21,98,-1
18744,100,-3,0,21,98,-1
18748,100,-14,0,23,98,-1
18752,0,-11,0,23,98,-1
18756,0,-11,0,23,98,-1
18760,0,-11,0,23,98,-1
18764,0,-11,0,23,98,-1
18768,0,-16,0,24,98,-1
18772,0,-14,0,24,98,-1
18776,0,-14,0,24,98,-1
18780,0,-20,0,25,98,-1
18784,0,-18,0,25,98,-1
18788,0,-18,0,25,98,-1
18792,0,-23,0,26,98,-1
18796,0,-22,0,26,98,-1
18800,0,-22,0,26,98,-1
18804,0,-22,0,26,98,-1
18808,0,-27,0,27,98,-1
18812,0,-26,0,27,98,-1
18816,0,-26,0,27,98,-1
18820,0,-31,0,28,98,0
18824,0,-29,0,28,98,0
18828,0,-29,0,28,98,0
18832,0,-29,0,28,98,0
18836,0,-29,0,28,98,0
18840,0,-30,-1,28,98,0
18844,0,-30,-1,28,98,0
18848,0,-35,-1,29,98,0
18852,0,-33,-1,29,98,0
18856,0,-33,-1,29,98,0
18860,0,-33,-1,29,98,0
18864,0,-33,-1,29,98,0
18868,0,-33,-2,29,98,0
18872,0,-33,-2,29,98,0
18876,0,-33,-2,29,98,0
18880,0,-33,-2,29,98,0
18884,0,-33,-2,29,98,0
18888,0,-33,-3,29,98,0
18892,0,-33,-3,29,98,0
18896,0,-33,-3,29,98,0
18900,0,-33,-3,29,98,0
18904,0,-33,-3,29,98,0
18908,0,-28,-4,28,98,0
18912,0,-30,-4,28,98,0
18916,0,-30,-4,28,98,0
18920,0,-30,-4,28,98,0
18924,0,-30,-4,28,98,0
18928,0,-24,-5,27,98,0
18932,0,-26,-5,27,98,0
18936,0,-26,-5,27,98,0
18940,0,-26,-5,27,98,0
18944,0,-26,-5,27,98,0
18948,0,-21,-5,26,98,0
18952,0,-22,-5,26,98,0
18956,0,-22,-5,26,98,0
18960,0,-22,-6,26,98,0
18964,0,-22,-6,26,98,0
18968,0,-17,-6,25,98,0
18972,0,-18,-6,25,98,0
18976,0,-18,-6,25,98,0
18980,0,-13,-7,24,98,0
18984,0,-15,-7,24,98,0
18988,0,-15,-7,24,98,0
18992,0,-15,-7,24,98,0
18996,0,-15,-7,24,98,0
19000,0,-9,-7,23,98,0
19004,0,-11,-7,23,98,0
19008,0,-11,-7,23,98,0
19012,0,-11,-7,23,98,0
19016,0,-11,-7,23,98,0
19020,0,0,-8,21,98,0
19024,100,-3,-8,21,98,0
19028,100,-3,-8,21,98,0
19032,100,-3,-8,21,98,0
19036,100,-3,-8,21,98,0
19040,100,1,0,20,98,0
19044,100,0,0,20,98,0
19048,100,0,0,20,98,0
19052,100,0,0,20,98,0
19056,100,0,0,20,98,0
19060,100,0,0,20,98,0
19064,100,0,0,20,98,0
19068,100,5,0,19,98,0
19072,100,3,0,19,98,0
19076,100,3,0,19,98,0
19080,100,3,0,19,98,0
19084,100,3,0,19,98,0
19088,100,9,0,18,98,0
19092,100,7,0,18,98,0
19096,100,7,0,18,98,0
19100,100,7,0,18,98,0
19104,100,7,0,18,98,0
19108,100,12,0,17,98,0
19112,0,11,0,17,98,0
19116,0,11,0,17,98,0
19120,0,11,0,17,98,0
19124,0,11,0,17,98,0
19128,0,16,0,16,98,0
19132,0,14,0,16,98,0
19136,0,14,0,16,98,0
19140,0,14,0,16,98,0
19144,0,14,0,16,98,0
19148,0,20,0,15,98,0
19152,0,18,0,15,98,0
19156,0,18,0,15,98,0
19160,0,24,0,14,98,0
19164,0,22,0,14,98,0
19168,0,22,0,14,98,0
19172,0,22,0,14,98,0
19176,0,22,0,14,98,0
19180,0,22,0,14,98,0
19184,0,22,0,14,98,0
19188,0,22,0,14,98,0
19192,0,22,0,14,98,0
19196,0,22,0,14,98,0
19200,0,22,1,14,255,0
19204,0,22,1,14,255,0
19208,0,22,1,14,255,0
19212,0,22,1,14,255,0
19216,0,22,1,14,255,0
19220,0,22,1,14,255,0
19224,0,22,1,14,255,0
19228,0,22,2,14,255,0
19232,0,22,2,14,255,0
19236,0,22,2,14,255,0
19240,0,22,2,14,255,0
19244,0,22,2,14,255,0
19248,0,17,2,15,255,0
19252,0,18,2,15,255,0
19256,0,18,2,15,255,0
19260,0,18,3,15,255,0
19264,0,18,3,15,255,0
19268,0,13,3,16,255,0
19272,0,15,3,16,255,0
19276,0,15,3,16,255,0
19280,0,15,3,16,255,0
19284,0,15,3,16,255,0
19288,0,9,4,17,255,0
19292,0,11,4,17,255,0
19296,0,11,4,17,255,0
19300,0,11,4,17,255,0
19304,0,11,4,17,255,0
19308,0,11,4,17,255,0
19312,0,11,4,17,255,0
19316,0,11,4,17,255,0
19320,0,6,4,18,255,0
19324,0,7,4,18,255,0
19328,0,7,4,18,255,0
19332,0,7,4,18,255,0
19336,0,7,4,18,255,0
19340,0,2,4,19,255,0
19344,0,3,4,19,255,0
19348,0,3,5,19,255,0
19352,0,3,5,19,255,0
19356,0,3,5,19,255,0
19360,0,-1,5,20,255,0
19364,0,0,5,20,255,0
19368,100,-5,5,21,255,0
19372,100,-3,5,21,255,0
19376,100,-3,5,21,255,0
19380,100,-8,0,22,255,0
19384,100,-7,0,22,255,0
19388,100,-7,0,22,255,0
19392,100,-7,0,22,255,0
19396,100,-7,0,22,255,0
19400,100,-12,0,23,255,0
19404,0,-11,0,23,255,0
19408,0,-11,0,23,255,0
19412,0,-11,0,23,255,0
19416,0,-11,0,23,255,0
19420,0,-16,0,24,255,0
19424,0,-14,0,24,255,0
19428,0,-14,0,24,255,0
19432,0,-14,0,24,255,0
19436,0,-14,0,24,255,0
19440,0,-20,0,25,255,0
19444,0,-18,0,25,255,0
19448,0,-18,0,25,255,0
19452,0,-18,0,25,255,0
19456,0,-18,0,25,255,0
19460,0,-18,0,25,255,0
19464,0,-18,0,25,255,0
19468,0,-18,0,25,255,0
19472,0,-18,0,25,255,0
19476,0,-18,0,25,255,0
19480,0,-18,0,25,255,0
19484,0,-18,0,25,255,0
19488,0,-18,-1,25,255,0
19492,0,-18,-1,25,255,0
19496,0,-18,-1,25,255,0
19500,0,-18,-1,25,255,0
19504,0,-18,-1,25,255,0
19508,0,-18,-1,25,255,0
19512,0,-18,-1,25,255,0
19516,0,-18,-1,25,255,0
19520,0,-13,-1,24,255,0
19524,0,-15,-1,24,255,0
19528,0,-15,-2,24,255,0
19532,0,-15,-2,24,255,0
19536,0,-15,-2,24,255,0
19540,0,-9,-2,23,255,0
19544,0,-11,-2,23,255,0
19548,0,-11,-2,23,255,0
19552,0,-11,-2,23,255,0
19556,0,-11,-2,23,255,0
19560,0,-11,-2,23,255,0
19564,0,-11,-2,23,255,0
19568,0,-11,-3,23,255,0
19572,0,-11,-3,23,255,0
19576,0,-11,-3,23,255,0
19580,0,-11,-3,23,255,0
19584,0,-11,-3,23,255,0
19588,0,-6,-3,22,255,0
19592,0,-7,-3,22,255,0
19596,0,-7,-3,22,255,0
19600,0,-7,-3,22,255,0
19604,0,-7,-3,22,255,0
19608,0,-2,-3,21,255,0
19612,0,-3,-3,21,255,0
19616,0,-3,-3,21,255,0
19620,0,-3,-4,21,255,0
19624,0,-3,-4,21,255,0
19628,0,-3,-4,21,255,0
19632,0,-3,-4,21,255,0
19636,0,-3,-4,21,255,0
19640,0,1,-4,20,255,0
19644,0,0,-4,20,255,0
19648,100,0,-4,20,255,0
19652,100,0,-4,20,255,0
19656,100,0,-4,20,255,0
19660,100,5,0,19,255,0
19664,100,3,0,19,255,0
19668,100,3,0,19,255,0
19672,100,3,0,19,255,0
19676,100,3,0,19,255,0
19680,100,3,0,19,255,0
19684,100,3,0,19,255,0
19688,100,3,0,19,255,0
19692,100,3,0,19,255,0
19696,100,3,0,19,255,0
19700,100,9,0,18,255,0
19704,100,7,0,18,255,0
19708,100,7,0,18,255,0
19712,100,7,0,18,255,0
19716,100,7,0,18,255,0
19720,100,12,0,17,255,0
19724,0,11,0,17,255,0
19728,0,11,0,17,255,0
19732,0,11,0,17,255,0
19736,0,11,0,17,255,0
19740,0,11,0,17,255,0
19744,0,11,0,17,255,0
19748,0,11,0,17,255,0
19752,0,11,0,17,255,0
19756,0,11,0,17,255,0
19760,0,11,0,17,255,0
19764,0,11,0,17,255,0
19768,0,11,0,17,255,0
19772,0,11,0,17,255,0
19776,0,11,0,17,255,0
19780,0,11,0,17,255,0
19784,0,11,0,17,255,0
19788,0,11,0,17,255,0
19792,0,11,0,17,255,0
19796,0,11,0,17,255,0
19800,0,11,0,17,255,0
19804,0,11,0,17,255,0
19808,0,11,1,17,255,0
19812,0,11,1,17,255,0
19816,0,11,1,17,255,0
19820,0,11,1,17,255,0
19824,0,11,1,17,255,0
19828,0,11,1,17,255,0
19832,0,11,1,17,255,0
19836,0,11,1,17,255,0
19840,0,11,1,17,255,0
19844,0,11,1,17,255,0
19848,0,5,1,18,255,0
19852,0,7,1,18,255,0
19856,0,7,1,18,255,0
19860,0,7,1,18,255,0
19864,0,7,1,18,255,0
19868,0,7,1,18,255,0
19872,0,7,1,18,255,0
19876,0,7,1,18,255,0
19880,0,2,2,19,255,0
19884,0,3,2,19,255,0
19888,0,3,2,19,255,0
19892,0,3,2,19,255,0
19896,0,3,2,19,255,0
19900,0,3,2,19,255,0
19904,0,3,2,19,255,0
19908,0,3,2,19,255,0
19912,0,3,2,19,255,0
19916,0,3,2,19,255,0
19920,0,-1,2,20,255,0
19924,0,0,2,20,255,0
19928,100,0,2,20,255,0
19932,100,0,2,20,255,0
19936,100,0,2,20,255,0
19940,100,-5,0,21,255,0
19944,100,-3,0,21,255,0
